-2.892151,1.182688,이제
-5.161645,4.059196,교수
-6.880273,4.088244,술
-6.159398,3.470924,사랑
-3.7645,2.83691,의식
-4.549446,4.508865,전화
-5.120667,1.722558,끝나다
-5.70554,1.54728,돌아오다
-4.158937,0.481749,맞다
-6.301448,4.684906,아빠
-5.230686,1.408862,걸리다
-6.511376,2.349716,지키다
-1.896131,2.735189,한번
-5.342216,4.62145,커피
-6.963156,3.341402,가슴
-3.945394,-0.289739,길다
-6.422083,1.887244,바라보다
-5.39693,2.006896,알아보다
-4.547054,4.657785,회사
-5.19939,0.862207,맛
-4.510808,1.774133,대부분
-4.211005,4.974511,산업
-4.030091,-0.389049,매우
-6.536747,1.052766,오르다
-4.439902,4.993248,음식
-5.649733,3.273422,표정
-4.707338,0.966239,꼭
-4.532829,2.042458,일부
-3.079759,1.337087,요즘
-4.722436,3.94377,계획
-4.847441,-0.186713,느낌
-2.444984,3.665356,얼마
-6.960469,2.821702,고개
-4.736626,3.388756,성격
-5.299296,1.407995,계속
-2.32203,3.108761,세기
-6.612274,1.773562,세우다
-6.481664,4.85956,아내
-5.695228,4.831497,가족
-4.828475,-0.149509,것
-1.299201,3.024432,세
-7.897176,3.02674,놓다
-4.170682,3.137826,발전
-5.267862,4.583003,차
-7.3554,2.269219,놀다
-6.683746,1.322985,향하다
-4.284192,4.049905,관련
-4.729781,3.390193,형태
-2.304808,2.383776,각
-3.77573,4.637746,도시
-4.749233,3.551684,작업
-4.268145,2.26964,분위기
-4.823098,2.03083,그러하다
-5.141973,2.731568,자기
-4.827085,1.352403,나이
-3.485328,0.901806,우선
-6.64767,2.857549,믿다
-6.896648,1.943877,바꾸다
-6.969199,3.156008,낳다
-2.843704,-0.465197,바
-4.611578,3.976031,정보
-5.587524,1.499187,열리다
-6.006856,1.639571,좋아하다
-6.913014,1.880177,그리다
-4.326358,0.937146,만큼
-6.109698,1.574132,배우다
-4.35166,3.183017,시
-4.909435,3.56228,역할
-6.140451,0.814201,옆
-4.784767,3.73055,행동
-2.551468,1.406822,어
-3.654976,4.329016,국내
-4.512741,2.308446,비하다
-3.843917,4.500317,기관
-4.973872,1.871212,입장
-3.412858,0.470784,만하다
-2.499846,1.527837,예
-3.68581,2.22869,아래
-3.654485,3.264685,방식
-5.599627,2.628861,영향
-2.779315,1.073579,그럼
-6.092781,1.462024,나서다
-5.271013,1.327627,흐르다
-3.088871,1.932064,저
-3.152957,-0.539576,깊다
-1.107434,3.222887,배
-4.583573,3.265107,내
-6.256544,3.15181,모양
-4.976737,2.639679,산
-5.929494,1.653851,새
-3.20619,0.649749,하지만
-5.270967,3.146827,조건
-3.093382,3.700743,문
-6.457154,3.642408,꽃
-1.469187,3.300167,단계
-6.421279,2.834555,올리다
-4.553582,1.561926,그동안
-5.170709,5.150994,교사
-4.958614,1.789218,갑자기
-6.824317,1.611337,넘다
-6.141101,2.965869,지니다
-6.400319,3.234404,바람
-4.782094,0.968286,잘하다
-3.600076,4.566632,마을
-4.766101,0.875202,어리다
-3.287959,3.587831,대표
-4.403014,2.657433,가능성
-4.240826,3.480017,방향
-4.28098,3.477368,대회
-5.393082,3.034727,목소리
-5.402312,2.899363,노래
-6.282615,3.560168,바다
-3.755718,0.220566,힘들다
-5.710239,2.249298,공부
-7.035882,1.459791,움직이다
-2.895785,3.003287,의원
-5.38003,2.684827,노력
-3.058452,0.266508,못하다
-4.467694,1.513858,전혀
-6.245582,4.719809,언니
-3.914162,3.874775,단체
-1.843496,3.096162,분
-5.559903,1.606699,알려지다
-4.437863,0.666531,가능하다
-4.64016,3.813535,능력
-5.224679,2.648646,주장하다
-6.239852,4.82442,자식
-6.160011,1.947374,돌리다
-6.709897,2.935994,불
-3.671807,4.520031,주민
-7.217885,2.17675,모으다
-4.928704,3.195328,자료
-3.312098,2.656996,존재
-5.06306,5.259323,학년
-4.64181,4.583222,신문
-6.247693,3.040574,가지다
-6.613613,2.111664,이해하다
-4.632414,4.137213,제품
-4.258996,4.249204,분야
-5.496089,5.089909,선생
-5.696351,1.560767,돌아가다
-4.488424,4.244938,사업
-3.463886,3.243389,행위
-4.109303,3.106423,수준
-3.939291,1.725402,지난해
-6.777118,2.226785,표현
-4.30466,0.229205,기분
-1.593166,3.224104,대
-3.794021,0.561899,젊다
-5.335436,1.459632,동시
-6.912357,3.336708,옷
-4.809016,3.535933,기능
-4.676785,1.975573,순간
-4.98681,2.063151,전쟁
-2.629579,3.788176,전
-6.711352,3.358359,꿈
-6.083158,4.506814,할머니
-2.818674,3.047405,회의
-4.592995,4.562953,방송
-6.832313,1.76596,이야기하다
-6.129601,3.26734,나무
-5.911631,3.085923,자다
-4.893723,4.56744,연극
-1.993669,1.107596,오늘
-4.302229,2.179205,마찬가지
-6.894509,1.080726,걷다
-4.04375,5.112122,노동
-2.820604,1.006661,이때
-2.977592,1.809603,과거
-5.977201,2.867555,가치
-2.579716,2.957945,시간
-4.069449,3.749815,집단
-3.658202,2.403526,현대
-5.988422,1.650016,살펴보다
-2.738172,3.711697,장관
-5.657825,2.961016,차이
